S_N,Site_ID,Site_Name,cell Name,LAC,Cell_ID,LAT,LONG,NEAREST_SCHOOL,Cell_Name
526,SL0170,Madina,,24000,21701,9.29012,-12.67057,"Government Junior Secondary(Junior Secondary)|Approved|Government,Government Secondary School-Senior School Madina(Senior Secondary)|Approved|Government,Church Of God Primary School Madina(Primary)|Approved|Mission/religious group,National Pentecostal Primary School Madina(Primary)|Not Approved|Mission/religious group,Our Lady Of Grace Preparatory School(Pre-Primary)|Not Approved|Mission/religious group",MADINA1
527,SL0170,Madina,,24000,21702,9.29012,-12.67057,"Government Junior Secondary(Junior Secondary)|Approved|Government,Government Secondary School-Senior School Madina(Senior Secondary)|Approved|Government,Church Of God Primary School Madina(Primary)|Approved|Mission/religious group,National Pentecostal Primary School Madina(Primary)|Not Approved|Mission/religious group,Our Lady Of Grace Preparatory School(Pre-Primary)|Not Approved|Mission/religious group",MADINA2
528,SL0170,Madina,,24000,21703,9.29012,-12.67057,"Government Junior Secondary(Junior Secondary)|Approved|Government,Government Secondary School-Senior School Madina(Senior Secondary)|Approved|Government,Church Of God Primary School Madina(Primary)|Approved|Mission/religious group,National Pentecostal Primary School Madina(Primary)|Not Approved|Mission/religious group,Our Lady Of Grace Preparatory School(Pre-Primary)|Not Approved|Mission/religious group",MADINA3
1997,SL0170,Marjay Relief,,37000,11722,9.29012,-12.67057,"Government Junior Secondary(Junior Secondary)|Approved|Government,Government Secondary School-Senior School Madina(Senior Secondary)|Approved|Government,Church Of God Primary School Madina(Primary)|Approved|Mission/religious group,National Pentecostal Primary School Madina(Primary)|Not Approved|Mission/religious group,Our Lady Of Grace Preparatory School(Pre-Primary)|Not Approved|Mission/religious group",UMAJARB
529,SL0171,Jeneh,,26000,21711,8.00092,-11.28717,"St Patrick Junior Secondary Jenneh(Junior Secondary)|Not Approved|Mission/religious group,Roman Catholic Primary(Primary)|Approved|Mission/religious group,Al-Qudus Islamic Primary School(Primary)|Not Approved|Mission/religious group,Roman Catholic Primary Gbao(Primary)|Approved|Mission/religious group,St Patrick Pre School(Pre-Primary)|Not Approved|Mission/religious group",JENEH1
530,SL0171,Jeneh,,26000,21712,8.00092,-11.28717,"St Patrick Junior Secondary Jenneh(Junior Secondary)|Not Approved|Mission/religious group,Roman Catholic Primary(Primary)|Approved|Mission/religious group,Al-Qudus Islamic Primary School(Primary)|Not Approved|Mission/religious group,Roman Catholic Primary Gbao(Primary)|Approved|Mission/religious group,St Patrick Pre School(Pre-Primary)|Not Approved|Mission/religious group",JENEH2
531,SL0171,Jeneh,,26000,21713,8.00092,-11.28717,"St Patrick Junior Secondary Jenneh(Junior Secondary)|Not Approved|Mission/religious group,Roman Catholic Primary(Primary)|Approved|Mission/religious group,Al-Qudus Islamic Primary School(Primary)|Not Approved|Mission/religious group,Roman Catholic Primary Gbao(Primary)|Approved|Mission/religious group,St Patrick Pre School(Pre-Primary)|Not Approved|Mission/religious group",JENEH3
1998,SL0171,Marjay Relief,,37000,11723,8.00092,-11.28717,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARC
532,SL0172,Marjay Relief,,20000,21721,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",MAJAYR1
533,SL0172,Marjay Relief,,20000,21722,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",MAJAYR2
534,SL0172,Marjay Relief,,20000,21723,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",MAJAYR3
1999,SL0172,Marjay Relief,,37000,11721,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARA
2000,SL0172,Marjay Relief,,37000,31721,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARI
2001,SL0172,Marjay Relief,,37000,31722,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARJ
2002,SL0172,Marjay Relief,,37000,31723,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARK
2003,SL0172,Marjay Relief,,37000,31724,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARM
2004,SL0172,Marjay Relief,,37000,31725,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARN
2005,SL0172,Marjay Relief,,37000,31726,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARP
2006,SL0172,Marjay Relief,,37000,31727,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARX
2007,SL0172,Marjay Relief,,37000,31728,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARY
2008,SL0172,Marjay Relief,,37000,31729,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",UMAJARZ
3131,SL0172,LMAJAR,,4300,401721,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",LMAJAR1
3132,SL0172,LMAJAR,,4300,401722,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",LMAJAR2
3133,SL0172,LMAJAR,,4300,401723,8.44114,-13.27575,"El-Nissi Primary School(Primary)|Applied for Approval|Private,Eli-Nissi Nursery(Pre-Primary)|Applied for Approval|Private,Cambridge International Academy(Primary)|Approved|Private,Kankalay Islamic Primary(Primary)|Approved|Mission/religious group,Shalom Preschool(Pre-Primary)|Approved|Private",LMAJAR3
535,SL0173,Durba Ground,,27000,21731,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",DURBA1
536,SL0173,Durba Ground,,27000,21732,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",DURBA2
537,SL0173,Durba Ground,,27000,21733,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",DURBA3
2009,SL0173,Durba Ground,,34000,31731,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",UDURBAI
2010,SL0173,Durba Ground,,34000,31732,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",UDURBAJ
2011,SL0173,Durba Ground,,34000,31733,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",UDURBAK
2012,SL0173,Durba Ground,,34000,31734,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",UDURBAM
2013,SL0173,Durba Ground,,34000,31735,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",UDURBAN
2014,SL0173,Durba Ground,,34000,31736,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",UDURBAP
2015,SL0173,Durba Ground,,34000,31737,7.96742,-11.73025,"Abdel Nasser Islamic Senior Secondary School(Senior Secondary)|Applied for Approval|Mission/religious group,Abdel Nasser Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Sir Milton Margai Primary School(Primary)|Approved|Private,Sir Milton Margai Pre-School(Pre-Primary)|Approved|Private,Mona Warner Academy Primary School(Primary)|Applied for Approval|Mission/religious group",UDURBAX
