S_N,Site_Name,Site_ID,LAT,LONG,MCC,MNC,Cell_Name,LAC,Cell_ID,NEAREST_FACILITY,Site_ID,Site_RName,Cell_Name
1342,,,7.96742,-11.73025,619,1,,34000,1738,"Gbotima(CHP),Yemoh Town CHC(CHC),Dougountoni Hospital(Hospital),Gender(MCHP),Kindoya Hospital(Hospital)",SL0173,Durba Ground,UDURBAY
1343,,,7.96742,-11.73025,619,1,,34000,1739,"Gbotima(CHP),Yemoh Town CHC(CHC),Dougountoni Hospital(Hospital),Gender(MCHP),Kindoya Hospital(Hospital)",SL0173,Durba Ground,UDURBAZ
1344,,,7.88765,-11.1837,619,1,,26000,21741,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,MUSTAT1
1345,,,7.88765,-11.1837,619,1,,26000,21742,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,MUSTAT2
1346,,,7.88765,-11.1837,619,1,,26000,21743,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,MUSTAT3
1347,,,7.88765,-11.1837,619,1,,36000,1741,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATI
1348,,,7.88765,-11.1837,619,1,,36000,1742,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATJ
1349,,,7.88765,-11.1837,619,1,,36000,1743,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATK
1350,,,7.88765,-11.1837,619,1,,36000,1744,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATM
1351,,,7.88765,-11.1837,619,1,,36000,1745,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATN
1352,,,7.88765,-11.1837,619,1,,36000,1746,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATP
1353,,,7.88765,-11.1837,619,1,,36000,1747,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATX
1354,,,7.88765,-11.1837,619,1,,36000,1748,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATY
1355,,,7.88765,-11.1837,619,1,,36000,1749,"Ahmadiyya Mission Hospital Kenema(Hospital),Burma 2 MCHP(MCHP),Kenema Government Hospital(Hospital),Under Fives Clinic Kenema(Clinic),Kondebortihun MCHP(MCHP)",SL0174,Hangha Relief,UMSTATZ
1356,,,8.85966,-11.81565,619,1,,25000,21751,"Mabonto(CHC),Masumbire(CHP),Makonthaday(MCHP),Mayasso(MCHP),Mathonkara MCHP(MCHP)",SL0175,Mabonto,MABONT1
1357,,,8.85966,-11.81565,619,1,,25000,21752,"Mabonto(CHC),Masumbire(CHP),Makonthaday(MCHP),Mayasso(MCHP),Mathonkara MCHP(MCHP)",SL0175,Mabonto,MABONT2
1358,,,8.85966,-11.81565,619,1,,25000,21753,"Mabonto(CHC),Masumbire(CHP),Makonthaday(MCHP),Mayasso(MCHP),Mathonkara MCHP(MCHP)",SL0175,Mabonto,MABONT3
1359,,,9.39202,-12.54194,619,1,,24000,21761,"Kamassasa(CHC),Kamawalla(MCHP),Yebaya(MCHP),Barakuya MCHP(MCHP),Kukuna CHC(CHC)",SL0176,Kamasassa,KAMASA1
1360,,,9.39202,-12.54194,619,1,,24000,21762,"Kamassasa(CHC),Kamawalla(MCHP),Yebaya(MCHP),Barakuya MCHP(MCHP),Kukuna CHC(CHC)",SL0176,Kamasassa,KAMASA2
1361,,,9.39202,-12.54194,619,1,,24000,21763,"Kamassasa(CHC),Kamawalla(MCHP),Yebaya(MCHP),Barakuya MCHP(MCHP),Kukuna CHC(CHC)",SL0176,Kamasassa,KAMASA3
1362,,,7.94947,-11.72169,619,1,,27000,21771,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,MESIMA1
1363,,,7.94947,-11.72169,619,1,,27000,21772,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,MESIMA2
1364,,,7.94947,-11.72169,619,1,,27000,21773,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,MESIMA3
1365,,,7.94947,-11.72169,619,1,,34000,1771,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLI
1366,,,7.94947,-11.72169,619,1,,34000,1772,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLJ
1367,,,7.94947,-11.72169,619,1,,34000,1773,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLK
1368,,,7.94947,-11.72169,619,1,,34000,1774,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLM
1369,,,7.94947,-11.72169,619,1,,34000,1775,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLN
1370,,,7.94947,-11.72169,619,1,,34000,1776,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLP
1371,,,7.94947,-11.72169,619,1,,34000,1777,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLX
1372,,,7.94947,-11.72169,619,1,,34000,1778,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLY
1373,,,7.94947,-11.72169,619,1,,34000,1779,"Tengbewabu MCHP(MCHP),Needy(CHC),SLRC Clinic Bo(CHC),New Police Barracks(CHC),Favour(MCHP)",SL0177,Imperial,UIMPRLZ
1374,,,9.05872,-13.2719,619,1,,24000,21781,"Mapotolon CHC(CHC),Soriebolomia MCHP(MCHP),Rokai MCHP(MCHP),Moribaya MCHP(MCHP),Kortimoh MCHP(MCHP)",SL0178,Mapotolon,MAPOT1
1375,,,9.05872,-13.2719,619,1,,24000,21782,"Mapotolon CHC(CHC),Soriebolomia MCHP(MCHP),Rokai MCHP(MCHP),Moribaya MCHP(MCHP),Kortimoh MCHP(MCHP)",SL0178,Mapotolon,MAPOT2
1376,,,9.05872,-13.2719,619,1,,24000,21783,"Mapotolon CHC(CHC),Soriebolomia MCHP(MCHP),Rokai MCHP(MCHP),Moribaya MCHP(MCHP),Kortimoh MCHP(MCHP)",SL0178,Mapotolon,MAPOT3
1377,,,8.12503,-11.237688,619,1,,26000,21791,"Dodo(CHC),Gbageima MCHP(MCHP),Panguma Hospital(Hospital),Boajibu CHC(CHC),Baoma Oil Mill CHC(CHC)",SL0179,Guala Dodo,GUALA1
1378,,,8.12503,-11.237688,619,1,,26000,21792,"Dodo(CHC),Gbageima MCHP(MCHP),Panguma Hospital(Hospital),Boajibu CHC(CHC),Baoma Oil Mill CHC(CHC)",SL0179,Guala Dodo,GUALA2
1379,,,8.12503,-11.237688,619,1,,26000,21793,"Dodo(CHC),Gbageima MCHP(MCHP),Panguma Hospital(Hospital),Boajibu CHC(CHC),Baoma Oil Mill CHC(CHC)",SL0179,Guala Dodo,GUALA3
1380,,,8.46405,-13.2686,619,1,,21000,21801,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,SPUR1
1381,,,8.46405,-13.2686,619,1,,21000,21802,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,SPUR2
1382,,,8.46405,-13.2686,619,1,,21000,21803,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,SPUR3
1383,,,8.46405,-13.2686,619,1,,10000,30531,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURI
1384,,,8.46405,-13.2686,619,1,,10000,30532,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURJ
1385,,,8.46405,-13.2686,619,1,,10000,30533,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURK
1386,,,8.46405,-13.2686,619,1,,10000,1804,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURM
1387,,,8.46405,-13.2686,619,1,,10000,1805,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURN
1388,,,8.46405,-13.2686,619,1,,10000,1806,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURP
1389,,,8.46405,-13.2686,619,1,,10000,1807,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURX
1390,,,8.46405,-13.2686,619,1,,10000,1808,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURY
1391,,,8.46405,-13.2686,619,1,,10000,1809,"Scan Drive MCHP(MCHP),Family Clinic(CHP),Wilberforce CHC(CHC),Blind School Clinic(Clinic),Signal Hill Rd(MCHP)",SL0180,Pipe Line,USPURZ
1392,,,8.78241,-10.70912,619,1,,29000,21811,"Komba Yendeh(CHC),Foakor MCHP(MCHP),Koima MCHP(MCHP),Saiama MCHP(MCHP),Gbongongor MCHP(MCHP)",SL0181,Komba Yendeh,KOMBA1
1393,,,8.78241,-10.70912,619,1,,29000,21812,"Komba Yendeh(CHC),Foakor MCHP(MCHP),Koima MCHP(MCHP),Saiama MCHP(MCHP),Gbongongor MCHP(MCHP)",SL0181,Komba Yendeh,KOMBA2
1394,,,8.78241,-10.70912,619,1,,29000,21813,"Komba Yendeh(CHC),Foakor MCHP(MCHP),Koima MCHP(MCHP),Saiama MCHP(MCHP),Gbongongor MCHP(MCHP)",SL0181,Komba Yendeh,KOMBA3
1395,,,7.4151,-12.00541,619,1,,28000,21821,"Gbongeh CHP(CHP),Sogballeh MCHP(MCHP),Ngueh MCHP(MCHP),Madina CHC Bonthe(CHC),Ngepehun(CHP)",SL0182,Tormabum,TOMABO1
1396,,,7.4151,-12.00541,619,1,,28000,21822,"Gbongeh CHP(CHP),Sogballeh MCHP(MCHP),Ngueh MCHP(MCHP),Madina CHC Bonthe(CHC),Ngepehun(CHP)",SL0182,Tormabum,TOMABO2
1397,,,7.4151,-12.00541,619,1,,28000,21823,"Gbongeh CHP(CHP),Sogballeh MCHP(MCHP),Ngueh MCHP(MCHP),Madina CHC Bonthe(CHC),Ngepehun(CHP)",SL0182,Tormabum,TOMABO3
1398,,,8.10053,-10.69605,619,1,,26000,21831,"Pendembu CHC(CHC),Hand Maid Catholic Clinic(Clinic),Mendekelema Kailahun(MCHP),Siama CHP(CHP),Jenneh MCHP(MCHP)",SL0183,Pendembu Chiefdom,PENDEM1
1399,,,8.10053,-10.69605,619,1,,26000,21832,"Pendembu CHC(CHC),Hand Maid Catholic Clinic(Clinic),Mendekelema Kailahun(MCHP),Siama CHP(CHP),Jenneh MCHP(MCHP)",SL0183,Pendembu Chiefdom,PENDEM2
1400,,,8.10053,-10.69605,619,1,,26000,21833,"Pendembu CHC(CHC),Hand Maid Catholic Clinic(Clinic),Mendekelema Kailahun(MCHP),Siama CHP(CHP),Jenneh MCHP(MCHP)",SL0183,Pendembu Chiefdom,PENDEM3
1401,,,7.99242,-10.7538,619,1,,26000,21841,"Mobai CHC(CHC),Baiima CHP(CHP),Levuma CHP(CHP),Yoyah CHP(CHP),Bombohun(MCHP)",SL0184,Mobai,MOBAI1
1402,,,7.99242,-10.7538,619,1,,26000,21842,"Mobai CHC(CHC),Baiima CHP(CHP),Levuma CHP(CHP),Yoyah CHP(CHP),Bombohun(MCHP)",SL0184,Mobai,MOBAI2
1403,,,7.99242,-10.7538,619,1,,26000,21843,"Mobai CHC(CHC),Baiima CHP(CHP),Levuma CHP(CHP),Yoyah CHP(CHP),Bombohun(MCHP)",SL0184,Mobai,MOBAI3
1404,,,8.59056,-13.05593,619,1,,22000,21851,"Pepel CHC(CHC),Mamankie MCHP(MCHP),Malap CHP(CHP),Targrin(CHC),St. John Of God Catholic Hospital(Clinic)",SL0185,Pepel,PEPEL1
1405,,,8.59056,-13.05593,619,1,,22000,21852,"Pepel CHC(CHC),Mamankie MCHP(MCHP),Malap CHP(CHP),Targrin(CHC),St. John Of God Catholic Hospital(Clinic)",SL0185,Pepel,PEPEL2
1406,,,8.59056,-13.05593,619,1,,22000,21853,"Pepel CHC(CHC),Mamankie MCHP(MCHP),Malap CHP(CHP),Targrin(CHC),St. John Of God Catholic Hospital(Clinic)",SL0185,Pepel,PEPEL3
1407,,,8.59056,-13.05593,619,1,,10070,1857,"Pepel CHC(CHC),Mamankie MCHP(MCHP),Malap CHP(CHP),Targrin(CHC),St. John Of God Catholic Hospital(Clinic)",SL0185,Pepel,UPEPELX
1408,,,8.34822,-11.3297,619,1,,25000,21861,"Baama CHC(CHC),Kundorma CHP(CHP),Gendema MCHP(MCHP),Njagbahun MCHP(MCHP),Bambara Kaima CHP(CHP)",SL0186,Bama Konta,BAMA1
1409,,,8.34822,-11.3297,619,1,,25000,21862,"Baama CHC(CHC),Kundorma CHP(CHP),Gendema MCHP(MCHP),Njagbahun MCHP(MCHP),Bambara Kaima CHP(CHP)",SL0186,Bama Konta,BAMA2
1410,,,8.34822,-11.3297,619,1,,25000,21863,"Baama CHC(CHC),Kundorma CHP(CHP),Gendema MCHP(MCHP),Njagbahun MCHP(MCHP),Bambara Kaima CHP(CHP)",SL0186,Bama Konta,BAMA3
1411,,,7.860516,-11.193821,619,1,,26000,21871,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,SIMBEK1
1412,,,7.860516,-11.193821,619,1,,26000,21872,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,SIMBEK2
1413,,,7.860516,-11.193821,619,1,,26000,21873,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,SIMBEK3
1414,,,7.860516,-11.193821,619,1,,36000,31877,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187I
1415,,,7.860516,-11.193821,619,1,,36000,31878,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187J
1416,,,7.860516,-11.193821,619,1,,36000,31879,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187K
1417,,,7.860516,-11.193821,619,1,,36000,31874,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187M
1418,,,7.860516,-11.193821,619,1,,36000,31875,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187N
1419,,,7.860516,-11.193821,619,1,,36000,31876,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187P
1420,,,7.860516,-11.193821,619,1,,36000,31871,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187X
1421,,,7.860516,-11.193821,619,1,,36000,31872,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187Y
1422,,,7.860516,-11.193821,619,1,,36000,31873,"Gbo Lambayama 2 MCHP(MCHP),Gbo Kakajama 1 MCHP(MCHP),Nyandeyama(MCHP),African Muslim Agency Clinic Kenema(Clinic),Gbo Kakajama 2 MCHP(MCHP)",SL0187,Dama Road III,UKE187Z
1423,,,8.43063,-13.16695,619,1,,20000,21881,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,MAYENK1
1424,,,8.43063,-13.16695,619,1,,20000,21882,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,MAYENK2
1425,,,8.43063,-13.16695,619,1,,20000,21883,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,MAYENK3
1426,,,8.43063,-13.16695,619,1,,10003,30737,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWI
1427,,,8.43063,-13.16695,619,1,,10003,30738,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWJ
1428,,,8.43063,-13.16695,619,1,,10003,30739,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWK
1429,,,8.43063,-13.16695,619,1,,10003,1884,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWM
1430,,,8.43063,-13.16695,619,1,,10003,1885,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWN
1431,,,8.43063,-13.16695,619,1,,10003,1886,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWP
1432,,,8.43063,-13.16695,619,1,,10003,1887,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWX
1433,,,8.43063,-13.16695,619,1,,10003,1888,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWY
1434,,,8.43063,-13.16695,619,1,,10003,1889,"Wind/Appdep Maternity(CHP),Blessed Mokaba East(CHP),Wellington Health Centre(CHC),Mayemie(MCHP),Rokupa Government Hospital(Hospital)",SL0188,Calaba Town II,UCALTWZ
1435,,,7.87495,-11.19534,619,1,,26000,21891,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,RESEVA1
1436,,,7.87495,-11.19534,619,1,,26000,21892,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,RESEVA2
1437,,,7.87495,-11.19534,619,1,,26000,21893,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,RESEVA3
1438,,,7.87495,-11.19534,619,1,,36000,1891,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAI
1439,,,7.87495,-11.19534,619,1,,36000,1892,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAJ
1440,,,7.87495,-11.19534,619,1,,36000,1893,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAK
1441,,,7.87495,-11.19534,619,1,,36000,1894,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAM
1442,,,7.87495,-11.19534,619,1,,36000,1895,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAN
1443,,,7.87495,-11.19534,619,1,,36000,1896,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAP
1444,,,7.87495,-11.19534,619,1,,36000,1897,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAX
1445,,,7.87495,-11.19534,619,1,,36000,1898,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAY
1446,,,7.87495,-11.19534,619,1,,36000,1899,"SLRC Clinic Nongowa(Clinic),Ralph Mini Hospital(Hospital),Dama Surgery(Hospital),Nyandeyama(MCHP),Kenema Government Hospital(Hospital)",SL0189,Hangha Road III,URESVAZ
1447,,,8.48136,-13.26037,619,1,,21000,21901,"Blessed Mokaba Central (EPI)(CHP),Wilberforce CHC(CHC),Marie Stopes (EPI)(Hospital),Scan Drive MCHP(MCHP),Grey Bush(CHC)",SL0190,Murray Town II,MTWNR1
1448,,,8.48136,-13.26037,619,1,,21000,21902,"Blessed Mokaba Central (EPI)(CHP),Wilberforce CHC(CHC),Marie Stopes (EPI)(Hospital),Scan Drive MCHP(MCHP),Grey Bush(CHC)",SL0190,Murray Town II,MTWNR2
1449,,,8.48136,-13.26037,619,1,,21000,21903,"Blessed Mokaba Central (EPI)(CHP),Wilberforce CHC(CHC),Marie Stopes (EPI)(Hospital),Scan Drive MCHP(MCHP),Grey Bush(CHC)",SL0190,Murray Town II,MTWNR3
1450,,,8.48136,-13.26037,619,1,,10000,30837,"Blessed Mokaba Central (EPI)(CHP),Wilberforce CHC(CHC),Marie Stopes (EPI)(Hospital),Scan Drive MCHP(MCHP),Grey Bush(CHC)",SL0190,Murray Town II,UMTWNRI
1451,,,8.48136,-13.26037,619,1,,10000,30838,"Blessed Mokaba Central (EPI)(CHP),Wilberforce CHC(CHC),Marie Stopes (EPI)(Hospital),Scan Drive MCHP(MCHP),Grey Bush(CHC)",SL0190,Murray Town II,UMTWNRJ
1452,,,8.48136,-13.26037,619,1,,10000,30839,"Blessed Mokaba Central (EPI)(CHP),Wilberforce CHC(CHC),Marie Stopes (EPI)(Hospital),Scan Drive MCHP(MCHP),Grey Bush(CHC)",SL0190,Murray Town II,UMTWNRK
1453,,,8.48136,-13.26037,619,1,,10000,1904,"Blessed Mokaba Central (EPI)(CHP),Wilberforce CHC(CHC),Marie Stopes (EPI)(Hospital),Scan Drive MCHP(MCHP),Grey Bush(CHC)",SL0190,Murray Town II,UMTWNRM
